Q001  ; 1011603150001       ; APLIQUE LANA PEQ. X 24
Q001  ; 1011603160001       ; APLIQUE LANA x 12
Q001  ; 1011603170001       ; ATACHE PARA COSER GRANDE
Q001  ; 1011603180001       ; CORAL TUBO
Q001  ; 1011603190001       ; CORAL CUADRADO TUBO Y PASTILLA
Q001  ; 1011603200001       ; ALAMBRE ALPACA FDA/PEQ
Q001  ; 1011603210001       ; XXXXXXX
Q001  ; 1011603220001       ; HILO CUERO TRENSADO PLANO
Q001  ; 1011603230001       ; PULSERA  PEPA MADERA
Q001  ; 1011603240001       ; PULSERA MADERA CON PLACA LAR.
Q001  ; 1011603250001       ; ADORNO DE SANDALIAS PARA ATACHES
Q001  ; 1011603260001       ; LAZOS PARA CINTURON
Q001  ; 1011603270001       ; ARGOLLA DOBLE PARA SANDALIAS
Q001  ; 1011603280001       ; ATACHES PARA ZAPATOS
Q001  ; 1011603290001       ; RANDELA # 12
Q001  ; 1011603300001       ; ARGOLLA  2 HUECOS
Q001  ; 1011603310001       ; CRISTAL NATURAL "A"  BOLA # 10
Q001  ; 1011603320001       ; CRISTAL NATURAL "A"  BOLA # 08
Q001  ; 1011603330001       ; CRISTAL NATURAL "A"  BOLA # 06
Q001  ; 1011603340001       ; PEPA METALIZADA ESPECIAL BOLA # 06
Q001  ; 1011603350001       ; PEPA METALIZADA ESPECIAL TUBO 6 X 15
Q001  ; 1011603360001       ; PEPA METALIZADA  ESPECIAL BOLA # 08
Q001  ; 1011603370001       ; PEPA FOSFORECENTE MATIZADO BOLA # 08
Q001  ; 1011603380001       ; BOLA DEBUTA # 12
Q001  ; 1011603390001       ; BOLA DEBUTA # 08
Q001  ; 1011603400001       ; BOLA DEBUTA # 10
Q001  ; 1011603410001       ; BOLA DEBUTA # 06
Q001  ; 1011603420001       ; CRISTAL NATURAL "A"  BOLA # 04
Q001  ; 1011603430001       ; PEPA FOSFORECENTE BOLA # 06
Q001  ; 1011603440001       ; CORDON ELASTICO  FINO 1.8 x kg
Q001  ; 1011603450001       ; MARIPOSA DE ARETE FINA
Q001  ; 1011603460001       ; PEPA FOSFORECENTE BOLA # 12
Q001  ; 1011603470001       ; PEPA FOSFORECENTE  TUBO 6 X 15
Q001  ; 1011603480001       ; PEPA FOSFORECENTE CUADRADO 6 X 8
Q001  ; 1011603490001       ; PEPA METALIZADA ESPECIAL BOLA # 04
Q001  ; 1011603500001       ; PEPA METALIZADA ESPECIAL TUBO 4 X 6
Q001  ; 1011603510001       ; BOLA DEBUTA # 04
Q001  ; 1011603520001       ; PEPA FOSFORECENTE MATIZADA ARROZ 10 X 19
Q001  ; 1011603530001       ; PEPA FOSFORECENTE MATIZADA ARROZ 11X16
Q001  ; 1011603540001       ; PEPA FOSFORECENTE MATIZADA BOLA # 10
Q001  ; 1011603550001       ; PEPA FOSFORECENTE BOLA # 08
Q001  ; 1011603560001       ; PEPA FOSFORECENTE BOLA # 04
Q001  ; 1011603580001       ; PEPA FOSFORECENTE MATIZADA BOLA # 12
Q001  ; 1011603590001       ; PEPA FOSFORECENTE MATIZADA ARROZ 7 X 12
Q001  ; 1011603600001       ; PEPA FOSFORECENTE ARROZ 5 X 7
Q001  ; 1011603610001       ; CRISTAL NATURAL "A" # 4
Q001  ; 1011603620001       ; CRISTAL NATURAL " A" # 227
Q001  ; 1011603630001       ; CRISTAL NATURAL " A" # 232
Q001  ; 1011603640001       ; PEPA FOSFORECENTE MATIZADA BOLA # 4
Q001  ; 1011603650001       ; PEPA FOSFORECENTE MATIZADA BOLA # 6
Q001  ; 1011603660001       ; PEPA METALIZADA ESPECIAL BOLA # 10
Q001  ; 1011603670001       ; PEPA METALIZADA ESPECIAL BOLA # 12
Q001  ; 1011603680001       ; PEPA METALIZADA ESPECIAL CUADRADO 10 X 12
Q001  ; 1011603690001       ; PEPA METALIZADA ESPECIAL CUADRADO 6 X 10
Q001  ; 1011603700001       ; PEPA FOSFORECENTE BOLA # 10
Q001  ; 1011603710001       ; PEPA FOSFORECENTE ARROZ 8 X 11
Q001  ; 1011603720001       ; PEPA FOSFORECENTE CUADRADO 4 X 6
Q001  ; 1011603730001       ; PEPA FOSFORECENTE CUADRADO 4 X 8
Q001  ; 1011603740001       ; CRISTAL NATURAL " A" # 011
Q001  ; 1011603750001       ; CRISTAL NATURAL " A"  # 012
Q001  ; 1011603760001       ; APLIQUE ROSA HORGANZA
Q001  ; 1011603770001       ; PIEDRA AGATA ROMBO 35 X 35
Q001  ; 1011603780001       ; PIEDRA AGATA ROMBO 20 X 32
Q001  ; 1011603790001       ; BOLA METALICA FINA # 12
Q001  ; 1011603800001       ; PIEDRA  NATURAL OVALO 20 X 35
Q001  ; 1011603810001       ; TIRA DE CUERO x ROLLO GDE
Q001  ; 1011603820001       ; PIEDRA NATURAL TAMBOR 14 X 25
Q001  ; 1011603830001       ; DIJE DIAMANTE VARIOS MODELOS PEQ.x PAR
Q001  ; 1011603840001       ; PIEDRA NATURAL ONDULADA
Q001  ; 1011603850001       ; PINZA DE BISUTERIA FINA
Q001  ; 1011603860001       ; CRISTAL TORNASOL NATURAL BOLA # 08
Q001  ; 1011603870001       ; PEPA JING 4  BORDES
Q001  ; 1011603880002       ; PEPA AMBAR ESPECIAL FDA/GDE
Q001  ; 1011603900001       ; PEPA METALIZADA OVALO FINO 7X12
Q001  ; 1011603910001       ; SEPARADOR DIAMANTE BOLA # 26
Q001  ; 1011603920001       ; APLIQUE CARACOL
Q001  ; 1011603930001       ; APLIQUE HOJA CORAZON
Q001  ; 1011603940001       ; APLIQUE GAJOS LARGOS
Q001  ; 1011603950001       ; APLIQUE OK
Q001  ; 1011603960001       ; APLIQUE 6 FLORES
Q001  ; 1011603970001       ; APLIQUE HOJA BORDADA
Q001  ; 1011603980001       ; APLIQUE 2 FLOR PEQUEÑA
Q001  ; 1011604060002       ; PEPA BICOLOR TORNASOL FDA/GDE
Q001  ; 1011604070002       ; CHAQUIRA METALIZADA ESPECIAL
Q001  ; 1011604080002       ; GUIPIUR DS40185A-B DS40163
Q001  ; 1011604090001       ; CAJA MUSICAL
Q001  ; 1011604100001       ; PIEDRA AGATA OVALO 10 X 30
Q001  ; 1011604110001       ; DIJE VITRO FUSION OVALO
Q001  ; 1011604120001       ; TAPA NUDO NIQUEL FINO
Q001  ; 1011604130001       ; BROCHE GRANDE CON DIAMANTE
Q001  ; 1011604140001       ; MAQUINA PARA COSER # 988
Q001  ; 1011604150001       ; SEPARADOR CON DIAMANTE EN MEDIO # 8
Q001  ; 1011604160001       ; SEPARADOR DIAMANTE 4 HUECOS
Q001  ; 1011604170001       ; LETRA DIAMANTE "O"  MEDIANA
Q001  ; 1011604180002       ; BOLA METALICA # 2- fda/gde
Q001  ; 1011604190002       ; ALAMBRE ALUMINIO KG
Q001  ; 1011604200002       ; ESTUCHE CUADRADO GRANDE CON IMAN
Q001  ; 1011604210002       ; PAQUETE DE DIAMANTE
Q001  ; 1011604220003       ; BROCHE GANCHO FINO
Q001  ; 1011604230002       ; SEPARADOR CON ATACHE
Q001  ; 1011604240002       ; PULSERA CHAQUIRA
Q001  ; 1011604250002       ; COLLAR DE CHAQUIRA
Q001  ; 1011604260002       ; CRISTAL NATURAL 1.5 BOLA # 10
Q001  ; 1011604270001       ; xxxxxxxxxx
Q001  ; 1011604280001       ; CLAVO NIQUEL FINO CON CABEZA
Q001  ; 1011604290001       ; ASA CERRADA CON TORNILLO
Q001  ; 1011604300001       ; CADENA FINA DE PLATINO
Q001  ; 1011604310001       ; SEPARADOR DIAMANTE BOLA # 16
Q001  ; 1011604320001       ; SEPARADOR DIAMANTE BOLA # 20
Q001  ; 1011604330001       ; XXXXXXXXXX
Q001  ; 1011604340001       ; CADENA O FINA
Q001  ; 1011604350001       ; ARGOLLA DIAMANTE # 10
Q001  ; 1011604360001       ; xxxxxxxxxxx
Q001  ; 1011604370001       ; HILO ENSERADO x ROLLO 2.0
Q001  ; 1011604380001       ; ESTUCHE MADERA PEQUEÑO
Q001  ; 1011604390001       ; SOBRE PARA COLLAR LARGO
Q001  ; 1011604400001       ; CADENA Y-1818
Q001  ; 1011604410001       ; CADENA Y-1906
Q001  ; 1011604420001       ; SEPARADOR CON DIAMANTE EN MEDIO # 6
Q001  ; 1011604430001       ; CADENA FINA
Q001  ; 1011604440001       ; ARETE FINO
Q001  ; 1011604450001       ; CRISTAL NATURAL "A"  BOLA # 12
Q001  ; 1011604460001       ; SEPARADOR 2 HUECOS CON DIAMANTE
Q001  ; 1011604470001       ; ARGOLLA DIAMANTE PLASTICA
Q001  ; 1011604480001       ; TIRA CONCHA 15 X 30 GDE.
Q001  ; 1011604490001       ; TIRA CONCHA 10 X 30 MED.
Q001  ; 1011604500001       ; TIRA CONCHA 8 X 17 PEQ.
Q001  ; 1011604510001       ; BROCHE REDONDO FINO
Q001  ; 1011604520002       ; SEPARADOR FLOR CON DIAMANTE GDE.
Q001  ; 1011604530001       ; SEPARADOR FLOR CON DIAMANTE PEQ.
Q001  ; 1011604540001       ; SEPARADOR ESTRELLA CON DIAMANTE GDE.
Q001  ; 1011604550001       ; CUARZO RECTANGULAR GDE. 8 X 16
Q001  ; 1011604560001       ; CUARZO RECTANGULAR MED. 6 X 12
Q001  ; 1011604570001       ; SEPARADOR DIAMANTE CILINDRO 7 x 10
Q001  ; 1011604580001       ; DIJE CRISTAL CORAZON - MARIPOSA
Q001  ; 1011604590001       ; CRISTAL NATURAL EXAGONAL#6-8
Q001  ; 1011604600001       ; BASE ANILLO CON MALLA
Q001  ; 1011604610001       ; PIEDRA MATISTA BOLA # 04
Q001  ; 1011604620001       ; CADENA GRUESA DE PLATINO
Q001  ; 1011604630001       ; PERLA PLASTICA SARTA # 6
Q001  ; 1011604640001       ; HILO CUERO TRENSADO CON BRILLO
Q001  ; 1011604650001       ; PULSERA RELOJ  PEPA CRISTAL
Q001  ; 1011604660001       ; COLLAR RELOJ
Q001  ; 1011604670001       ; PEPA NIQUEL PLATA PARA ROPA
Q001  ; 1011604680001       ; PERLA 5/6
Q001  ; 1011604690001       ; ENCAJE 11 BORDES
Q001  ; 1011604700001       ; ARGOLLA ALUMINIO ENTORCHADA 1.8 X 20
Q001  ; 1011604710001       ; ARGOLLA ALUMINO ENTORCHADA 1.8 X 15
Q001  ; 1011604720001       ; ARGOLLA ALUMINIO ENTORCHADA 3.0 X 31
Q001  ; 1011604730001       ; ARGOLLA ALUMINIO ENTORCHADA 3.2 X 27
Q001  ; 1011604740001       ; CADENA BOLA FINA 1.5 X 3.0
Q001  ; 1011604750001       ; SUJETADOR DE DIJE Y CADENA
Q001  ; 1011604760001       ; ARGOLLA BAMBU MADERA
Q001  ; 1011604770001       ; CADENA B 3.2 X 6.4
Q001  ; 1011604780001       ; PEPA PLASTICA PORCELANA FDA/GDE
Q001  ; 1011604790001       ; UNION DE CADENA BOLA FINA 2.4
Q001  ; 1011604800001       ; PEPA PLASTICA MATE FDA/ GDE
Q001  ; 1011604810001       ; PEPA PLASTICA ARMABLE FDA/GDE
Q001  ; 1011604820001       ; LLAVERO RELOJ
Q001  ; 1011604830001       ; RELOJ METALICO PARA MUJER
Q001  ; 1011604840001       ; PULSERA PEQUEÑA DE COCO
Q001  ; 1011604850001       ; PULSERA DE COCO
Q001  ; 1011604860001       ; COLLAR DE COCO
Q001  ; 1011604870001       ; CARTERA DE COCO GDE
Q001  ; 1011604880001       ; CARTERA DE COCO MEDIANA
Q001  ; 1011604890001       ; ARGOLLA DIAMANTE # 12
Q001  ; 1011604900001       ; ARETE CON ASA DE PLATA
Q001  ; 1011604910001       ; ARETE CON DIAMANTE MEDIANO
Q001  ; 1011604920001       ; BOLA METALICA FINA # 4
Q001  ; 1011604930001       ; BOLA METALICA FINA # 8
Q001  ; 1011604940001       ; SUJETADOR DE DIJE FINO
Q001  ; 1011604950001       ; TUBO ARCO FINO 2x20
Q001  ; 1011604960001       ; PEPA METALIZADA OVALO FINA 8 x 15
Q001  ; 1011604970001       ; TUBO ARCO FINO 3 x30
Q001  ; 1011604980001       ; APLIQUE # 5
Q001  ; 1011604990001       ; APLIQUE CARA DE MUÑEQUITAS
Q001  ; 1011605000001       ; BOLA METALICA FINA # 14
Q001  ; 1011605010001       ; BOLA METALICA FINA # 10
Q001  ; 1011605020001       ; SEPARADOR DIAMANTE " O"
Q001  ; 1011605030001       ; SEPARADOR DIAMANTE 4 HUECOS FINOS
Q001  ; 1011605040001       ; CRISTAL OVALO # 12
Q001  ; 1011605050001       ; IMPERDIBLE PARA LANA
Q001  ; 1011605060001       ; SEPARADOR DIAMANTE CUBO
Q001  ; 1011605070001       ; CINTURON FINO
Q001  ; 1011605080001       ; CLAVO FINO CON CABEZA REDONDA
Q001  ; 1011605090001       ; PIEDRA ARTIFICIAL   FDA/ GRANDE
Q001  ; 101160510001        ; PEPA PLASTICA GAMUZA FDA/GDE
Q001  ; 1011605110001       ; PEPA HIELO TRANSPARENTE FDA/GDE
Q001  ; 1011605120001       ; PEPA ANTIGUA FDA/GRANDE
Q001  ; 1011605130001       ; PIEDRA VITRO FUSION BOLA # 10 NUEVA
Q001  ; 1011605140001       ; CADENA K 1524
Q001  ; 1011605150001       ; SILICON LIQUIDO
Q001  ; 1011605160001       ; CADENA K1620
Q001  ; 1011605170001       ; CADENA K1621 DIAMANTADA
Q001  ; 1011605180001       ; CADENA K1809
Q001  ; 1011605190001       ; CADENA Y1925
Q001  ; 1011605200001       ; CADENA Y1737
Q001  ; 1011605210001       ; CADENA SYB 1.9
Q001  ; 1011605220001       ; CADENA SYB 2.4
Q001  ; 1011605230001       ; CADENA SYB 3.2
Q001  ; 10116052400001      ; CADENA TM 1.9
Q001  ; 1011605250001       ; CADENA CR 4.0
Q001  ; 1011605260001       ; CADENA CR 2.4
Q001  ; 1011605270001       ; CADENA RN 3.2
Q001  ; 1011605280001       ; PEPA COBRE PULIDA
Q001  ; 1011605290001       ; DIJE VITRO FUSION VARIOS MODELOS
Q001  ; 1011605300001       ; LETRA "O" PARA PEGAR ATACHE
Q001  ; 1011605310001       ; PEPA JING TAI CRUZ MEDIANA
Q001  ; 1011605320001       ; PEPA JIAN TAI # 8 PULIDA
Q001  ; 1011605330001       ; PEPA JIAN TAI # 10 PULIDA
Q001  ; 1011605340001       ; ARETE FINO GRANDE
Q001  ; 1011605350001       ; PIEDRA AGATA OVALO 12x40
Q001  ; 1011605360001       ; UNION DE CADENA SYB 1.9
Q001  ; 1011605370001       ; UNION DE CADENA SYB 2.4
Q001  ; 1011605380001       ; UNION DE CADENA SYB 3.2
Q001  ; 1011605390001       ; UNION DE CADENA CR 4.0
Q001  ; 1011605400001       ; HILO PERLA
Q001  ; 1011605410001       ; DIJE PARA ARETE
Q001  ; 1011605420001       ; ARETE FINO CON BRILLO
Q001  ; 1011605430001       ; ARGOLLA FINA T1667
Q001  ; 1011605440001       ; ARGOLLA FINA T1668
Q001  ; 1011605450001       ; ARGOLLA FINA T1380
Q001  ; 1011605460001       ; ARGOLLA FINA T8146
Q001  ; 1011605470001       ; ARGOLLA FINA T1666
Q001  ; 1011605480001       ; ARGOLLA FINA T6071
Q001  ; 1011605490001       ; ARGOLLA FINA T7100
Q001  ; 1011605500001       ; LETRA DIAMANTE " O" EXTRA GRANDE
Q001  ; 1011605510001       ; PEGAMENTO DE TELA PARA TELA
Q001  ; 1011605520001       ; DIJE CONCHA ROSA
Q001  ; 1011605530001       ; DIJE CONCHA ARGOLLA
Q001  ; 1011605530002       ; DIJE CONCHA ARGOLLA OFERTA
Q001  ; 1011605540001       ; CRISTAL NATURAL VARIOS MODELOS
Q001  ; 1011605550001       ; COLLAR SERPIENTE CON BRILLO GRANDE
Q001  ; 1011605560001       ; COLLAR SERPIENTE CON BRILLO PEQ
Q001  ; 1011605570001       ; BROCHE BARRIL FINO
Q001  ; 1011605580001       ; SEPARADOR DIAMANTE BOLA # 6
Q001  ; 1011605590001       ; PIEDRA CONCHA CIRUELO GDE.
Q001  ; 1011605600001       ; ESTUCHE CORAZON
Q001  ; 1011605610001       ; ESTUCHE DE CUERO PEQ.
Q001  ; 1011605620001       ; HILO ELASTICO COLOR OFERTA
Q001  ; 1011605630001       ; PULSERA CON DIAMANTE
Q001  ; 1011605640001       ; PULSERA PERLA VARIOS MODELOS
Q001  ; 1011605650001       ; REVISTA # 7
Q001  ; 1011605660001       ; PEPA JIAN TAI # 18 PULIDA
Q001  ; 1011605670001       ; CRISTAL NATURAL "A"  BOLA # 6 NUEVA
Q001  ; 1011605680001       ; DIJE CRISTAL ATACHE GRANDE
Q001  ; 1011605690001       ; DIJE CRISTAL ATACHE MEDIANO
Q001  ; 1011605700001       ; DIJE METALICO ROMBO
Q001  ; 1011605710001       ; DIJE CRISTAL ROMBO GRANDE
Q001  ; 1011605720001       ; DIJE CRISTAL ROMBO PEQUEÑO
Q001  ; 1011605730001       ; DIJE CRISTAL GOTA GRANDE
Q001  ; 1011605740001       ; XXXXXXXXXX
Q001  ; 1011605750001       ; DIJE CRISTAL OCTAGONAL PEQUEÑO
Q001  ; 1011605760001       ; DIJE CRISTAL REDONDO GRANDE
Q001  ; 1011605770001       ; PEPA NIQUEL PLATA BICOLOR
Q001  ; 1011605780001       ; PEPA METALICA FDA/GDE
Q001  ; 1011605790001       ; PEGAMENTO EN TUBO
Q001  ; 1011605800001       ; ARETE BOLA NIQ/PLATA # 8
Q001  ; 1011605810001       ; ARETE BOLA NIQ/PLATA # 10
Q001  ; 1011605820001       ; ARETE BOLA NIQ/PLATA # 14
Q001  ; 1011605830001       ; ARETE BOLA NIQ/PLATA # 16
Q001  ; 1011605840001       ; ARETE BOTON NIQ. # 12
Q001  ; 1011605850001       ; ARETE BOTON NIQ. # 16
Q001  ; 1011605860001       ; ARETE BOTON NIQ. # 20
Q001  ; 1011605870001       ; ALAMBRE ACERO ROLLO kg.
Q001  ; 1011605880001       ; PERLA # 10
Q001  ; 1011605890001       ; PIEDRA BOLA # 12
Q001  ; 1011605900001       ; ARETE CON DIAMANTE PEQ.
Q001  ; 1011605910001       ; GRANATE BOLA # 08
Q001  ; 1011605920001       ; COLLAR CONCHA NATURAL FINA
Q001  ; 1011605930001       ; ESTUCHE GAMUZA ROJO
Q001  ; 1011605940001       ; xxxxxxxxxxx
Q001  ; 1011605950001       ; xxxxxxxxxxxxx
Q001  ; 1011605960001       ; ESTUCHES VARIOS MODELOS
Q001  ; 1011606030001       ; PEPA CRISTAL PARA MOÑO FDA/GDE
Q001  ; 101160604001        ; PEPA PLASTICA ROMBO  # 3 FDA/GDE
Q001  ; 1011606120001       ; CORDON ELASTICO GRUESO 2.8  x KG
Q001  ; 1011606120002       ; CORDON ELASTICO ROLLO MED. 2.0
Q001  ; 1011606130001       ; CORDON ELASTICO MEDIANO 2.0 xkg
Q001  ; 1011606140001       ; MAQUINA PARA MOÑOS
Q001  ; 1011606150001       ; GANCHO LLAVERO PEQUEÑO FDA/GDE
Q001  ; 1011606160001       ; TROQUELES
Q001  ; 1011606170001       ; SUJETADOR DE ELASTICO
Q001  ; 1011606180001       ; TIRA CONCHA  16 x 31
Q001  ; 1011606190001       ; TIRA CONCHA PEQ.OVALADA 10 x 15
Q001  ; 1011606200001       ; TIRA CONCHA GOTA MED. 13x18
Q001  ; 1011606210001       ; TIRA CONCHA GOTA GDE. 16 x 30
Q001  ; 1011606250001       ; TIRA CIRUELO 1.0 x 1.0
Q001  ; 1011606260001       ; TIRA CIRUELO RECTANGULAR 1.5 x 2.0
Q001  ; 1011606270001       ; TIRA PIEDRA GDE.OJO DE TIGRE
Q001  ; 1011606280001       ; TIRA PIEDRA GDE. AMATISTA
Q001  ; 1011606290001       ; HILO PARA  COSER x 12 UN.
Q001  ; 1011606300001       ; HILO PARA  BORDAR x 12 UN.
Q001  ; 1011606310001       ; HILO PLATEADO DORADO x 8 UN.
Q001  ; 1011606320001       ; MAQUINA PARA  COSER # 201
Q001  ; 1011606330001       ; MAQUINA PARA  COSER # 208
Q001  ; 1011606340001       ; HILO PARA TEJER x KG
Q001  ; 1011606350001       ; GANCHO PARA PERCHA
Q001  ; 1011606360001       ; PINZA PARA HUECO
Q001  ; 1011606370001       ; TIJERA # 5
Q001  ; 1011606620001       ; xxxxxxxxxxxx
Q001  ; 1011606630001       ; APLIQUE VARIOS MODELOS
Q001  ; 1011606690001       ; AGUJETA SENCILLA
Q001  ; 1011606700001       ; AGUJETA
Q001  ; 1011606710001       ; FUNDA CON CIERRE 7 x 10  PEQ.
Q001  ; 1011606720001       ; FUNDA CON CIERRE 9 x 13 MED.
Q001  ; 1011606730001       ; FUNDA CON CIERRE 11 x 16 GDE.
Q001  ; 1011606760001       ; ENCAJE TIRA CUERO SENCILLO
Q001  ; 1011606770001       ; ENCAJE TEJIDO DE CUERO
Q001  ; 1011606780001       ; ENCAJE TIRA GAMUZA
Q001  ; 1011606790001       ; ENCAJE TRENSADO BRILLANTE
Q001  ; 1011606800001       ; ENCAJE CUERO GRANDE
Q001  ; 1011606810001       ; ENCAJE TIRA GAMUZA
Q001  ; 1011606820001       ; SEPARADOR DIAMANTE BOLA 4 X 9
Q001  ; 1011606830001       ; ENCAJE TIRA CUERO PEQUEÑO
Q001  ; 1011606840001       ; ENCAJE TIRA x 1
Q001  ; 1011606850001       ; ENCAJE CUERINA
Q001  ; 1011606860001       ; ENCAJE CINTA PLASTICA
Q001  ; 1011606870001       ; ENCAJE PLATEADO DORADO
Q001  ; 1011606880001       ; ENCAJE TRENSADO LENTEJUELA
Q001  ; 1011606890001       ; ENCAJE COLA DE RATA
Q001  ; 1011606900001       ; ENCAJE NUDO
Q001  ; 1011606910001       ; ENCAJE HILO PLATEADO CON LENTEJUELA
Q001  ; 1011606920001       ; ENCAJE MARIPOSA GRANDE
Q001  ; 1011606930001       ; XXXXXXXXXXXX
Q001  ; 1011606940001       ; SEPARADOR DORADO 2 HUECOS
Q001  ; 1011606950001       ; ENCAJE CON TEJIDO EN MEDIO
Q001  ; 1011606960001       ; BASE ANILLO CON ARGOLLA
Q001  ; 1011606970001       ; PERLA FINA  6/7
Q001  ; 1011606980001       ; TAPA ARETE SOMBRERO FINO
Q001  ; 1011606990001       ; CASCAJO NATURAL
Q001  ; 1011607000001       ; CONCHA NATURAL V/MODELOS
Q001  ; 1011607010001       ; TIRA CONCHA ENTORCHADA
Q001  ; 1011607020001       ; CONCHA NATURAL BOLA # 6
Q001  ; 1011607030001       ; CONCHA NATURAL BOLA # 8
Q001  ; 1011607040001       ; PERLA PLASTICA SARTA # 8
Q001  ; 1011607050001       ; PERLA PLASTICA SARTA # 10
Q001  ; 1011607060001       ; PERLA PLASTICA SARTA # 12
Q001  ; 1011607070001       ; PERLA PLASTICA SARTA # 14
Q001  ; 1011607080001       ; PEPA AMBAR PARA MOÑO
Q001  ; 1011607090001       ; SOBRE PARA ARETE PEQUEÑO
Q001  ; 1011607100001       ; SOBRE PARA ARETE MEDIANO
Q001  ; 1011607110001       ; CONCHA NATURAL BOLA 3/4
Q001  ; 1011607120001       ; PIEDRA CONCHA RECTANGULAR
Q001  ; 1011607130001       ; SOBRE PARA COLLAR MEDIANO
Q001  ; 1011607140001       ; CORDON ELASTICO x KG 1.5
Q001  ; 1011607150001       ; TIRA CONCHA CIRUELO ESPECIAL
Q001  ; 1011607160001       ; TIRA CONCHA ROMBO
Q001  ; 1011607170001       ; TIRA CONCHA CORAZON,ARGOLLA
Q001  ; 1011607180001       ; CADENA Y1738
Q001  ; 1011607190001       ; CORTA HILACHAS
Q001  ; 1011607200001       ; PERLA # 8
Q001  ; 1011607210001       ; TIJERA DORADA
Q001  ; 1011607220001       ; TIJERA # 4
Q001  ; 1011607230001       ; HOJALILLOS  # 16-18
Q001  ; 1011607240001       ; HOJALILLOS # 12-14
Q001  ; 1011607250001       ; HOJALILLOS # 8-10
Q001  ; 1011607260001       ; HOJALILLOS PARA BOTON
Q001  ; 1011607270001       ; BICICLETA
Q001  ; 1011607280001       ; DIJE PARA CELULAR x 200 FDA/GDE
Q001  ; 1011607290001       ; PELLON FINO
Q001  ; 1011607300001       ; CADENA Y1419
Q001  ; 1011607310001       ; CADENA Y1631
Q001  ; 1011607320001       ; CADENA Y 1926
Q001  ; 1011607330001       ; CADENA Y1739
Q001  ; 1011607340001       ; HILO ALGODON PLANO 3mm
Q001  ; 1011607350001       ; HILO ALGODON PLANO 5mm
Q001  ; 1011607360001       ; BROCHE PLASTICO PARA MALETAS
Q001  ; 1011607370001       ; HILO PARA ROSARIO KG
Q001  ; 1011607390001       ; PEPA MATE BICOLOR FDA/GDE
Q001  ; 1011607400001       ; CADENA K 1233
Q001  ; 1011607500001       ; ESTUCHE CUADRADO MED.
Q001  ; 1011607600001       ; PINZA PARA HUECO GRANDE
Q001  ; 1011607610001       ; TUBO DE ENSAMBLE x 100
Q001  ; 1011607630001       ; PERLA PLASTICA FUNDA CON BRILLO
Q001  ; 1011607640001       ; SEPARDOR DIAMANTE BOLA # 6
Q001  ; 1011607650001       ; PELLON FINO 1mm
Q001  ; 1011607660001       ; PELLON MED. 1.5mm
Q001  ; 1011607670001       ; PELLON GDE. 2mm
Q001  ; 1011607680001       ; CALCOMANIA 60 x 46
Q001  ; 1011607720001       ; CADENA K819
Q001  ; 1011607730001       ; BOLA METALICA FINA # 6
Q001  ; 1011607740001       ; PERLA PLASTICA SARTA # 16
Q001  ; 1011607750001       ; CADENA O 100mt
Q001  ; 1011607760001       ; ASAS CERRADAS
Q001  ; 1011607770001       ; CADENA   Y -1455
Q001  ; 1011607780001       ; PERFORADORA DE PERLAS
Q001  ; 1011607790001       ; MAQUINA ESTAMPADORA
Q001  ; 1011607800001       ; PERLA PLASTICA SARTA # 20
Q001  ; 101160793001        ; PIEDRA MALAQUITA BOLA # 10
Q001  ; 101160794001        ; PIEDRA MALAQUITA BOLA # 12
Q001  ; 1011607950001       ; PIEDRA MALAQUITA BOLA # 14
Q001  ; 1011607960001       ; PIEDRA MALAQUITA BOLA # 6
Q001  ; 1011607970001       ; PIEDRA NATURAL # 14
Q001  ; 1011607980001       ; PIEDRA NATURAL # 12
Q001  ; 1011607990001       ; PIEDRA NATURAL # 8
Q001  ; 1011608000001       ; PIEDRA AGATA ENTORCHADA # 10
Q001  ; 1011608010001       ; PIEDRA AGATA ENTORCHADA # 12
Q001  ; 1011608020001       ; PIEDRA AGATA ENTORCHADA # 14
Q001  ; 1011608030001       ; PIEDRA MALAQUITA BOLA # 4
Q001  ; 1011608040001       ; CADENA K 1721
Q001  ; 1011608050001       ; CADENA K 1426
Q001  ; 1011608060001       ; MUÑECO PARA LLAVERO MOVIBLE
Q001  ; 1011608070001       ; MUÑECO PARA LLAVERO PEQUEÑO
Q001  ; 1011608080001       ; MUÑECO ANGELES LLAVERO GRANDE
Q001  ; 1011608090001       ; GRANATE VARIOS MODELOS
Q001  ; 1011608100001       ; PIEDRA AGATA FACETEADA BOLA # 8
Q001  ; 1011608110001       ; DIJE DIAMANTE VARIOS MODELOS
Q001  ; 1011608120001       ; TUBO DIAMANTE TRICOLOR-BLANCO
Q001  ; 1011608130001       ; SEPARADOR DIAMANTE TUBO-CILINDRO 3 x 10
Q001  ; 1011608140001       ; SEPARADOR DIAMANTE TUBO-CILINDRO 2x10
Q001  ; 1011608150001       ; SEPARADOR DIAMANTE TUBO 4 x 10
Q001  ; 1011608160001       ; SEPARADOR DIAMANTE TUBO 6x 10
Q001  ; 1011608170001       ; SEPARADOR DIAMANTE TUBO 6 x 8
Q001  ; 1011608180001       ; SEPARADOR DIAMANTE TUBO 5 x 10
Q001  ; 1011608190001       ; SEPARADOR DIAMANTE TUBO # 14
Q001  ; 1011608200001       ; SEPARADOR DIAMANTE TUBO # 5
